Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | VCVTFXPNTPD2DQ       | CONVERT        | KNCE           |                | e6           | 0b11       | rrr        | KVV 0xE6 V0F3A VF2  W1 NOEVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8() NR=1 KNC_SAE()                | REG0=ZMM_R3():rw:zd REG1=MASK1():r:mskw REG2=ZMM_B3():r:zf64:TXT=SAEC IMM0:r:b
 | VCVTFXPNTPD2UDQ      | CONVERT        | KNCE           |                | ca           | mm         | rrr        | KVV 0xCA V0F3A VF2  W1  NOEVSR MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8() UPCONVERT_FLT64()    | REG0=ZMM_R3():rw:zud REG1=MASK1():r:mskw MEM0:r:zv:TXT=CONVERT:TXT=NT IMM0:r:b
 | VCVTFXPNTPD2UDQ      | CONVERT        | KNCE           |                | ca           | 0b11       | rrr        | KVV 0xCA V0F3A VF2  W1  NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] UIMM8() NR=1 KNC_SAE()              | REG0=ZMM_R3():rw:zud REG1=MASK1():r:mskw REG2=ZMM_B3():r:zf64:TXT=SAEC  IMM0:r:b
 | VCVTFXPNTPD2UDQ      | CONVERT        | KNCE           |                | ca           | 0b11       | rrr        | KVV 0xCA V0F3A VF2  W1  NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] UIMM8() NR=0 REG_SWIZZLE64()        | REG0=ZMM_R3():rw:zud REG1=MASK1():r:mskw REG2=ZMM_B3():r:zf64 IMM0:r:b
 | VCVTFXPNTPS2DQ       | CONVERT        | KNCE           | KNCE           | cb           | mm         | rrr        | KVV 0xCB V0F3A V66  W0  NOEVSR MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8() UPCONVERT_FLT32()    | REG0=ZMM_R3():rw:zd REG1=MASK1():r:mskw  MEM0:r:zv:TXT=CONVERT:TXT=NT IMM0:r:b
 | VCVTFXPNTPS2DQ       | CONVERT        | KNCE           | KNCE           | cb           | 0b11       | rrr        | KVV 0xCB V0F3A V66  W0  NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] UIMM8() NR=1 KNC_SAE()              | REG0=ZMM_R3():rw:zd REG1=MASK1():r:mskw  REG2=ZMM_B3():r:zf32:TXT=SAEC  IMM0:r:b
 | VCVTFXPNTPS2DQ       | CONVERT        | KNCE           | KNCE           | cb           | 0b11       | rrr        | KVV 0xCB V0F3A V66  W0  NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] UIMM8() NR=0 REG_SWIZZLE32()        | REG0=ZMM_R3():rw:zd REG1=MASK1():r:mskw  REG2=ZMM_B3():r:zf32:TXT=REGSWIZ IMM0:r:b
 | VCVTFXPNTPS2UDQ      | CONVERT        | KNCE           | KNCE           | ca           | mm         | rrr        | KVV 0xCA V0F3A V66  W0  NOEVSR MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8() UPCONVERT_FLT32()    | REG0=ZMM_R3():rw:zud REG1=MASK1():r:mskw  MEM0:r:zv:TXT=CONVERT:TXT=NT IMM0:r:b
 | VCVTFXPNTPS2UDQ      | CONVERT        | KNCE           | KNCE           | ca           | 0b11       | rrr        | KVV 0xCA V0F3A V66  W0  NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] UIMM8() NR=1 KNC_SAE()              | REG0=ZMM_R3():rw:zud REG1=MASK1():r:mskw  REG2=ZMM_B3():r:zf32:TXT=SAEC  IMM0:r:b
 | VCVTFXPNTPS2UDQ      | CONVERT        | KNCE           | KNCE           | ca           | 0b11       | rrr        | KVV 0xCA V0F3A V66  W0  NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] UIMM8() NR=0 REG_SWIZZLE32()        | REG0=ZMM_R3():rw:zud REG1=MASK1():r:mskw  REG2=ZMM_B3():r:zf32:TXT=REGSWIZ IMM0:r:b
 | VCVTFXPNTUDQ2PS      | CONVERT        | KNCE           |                | ca           | mm         | rrr        | KVV 0xCA V0F3A VNP  W0 NOEVSR MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8() UPCONVERT_INT32()     | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw MEM0:r:zv:TXT=CONVERT:TXT=NT IMM0:r:b
 | VCVTFXPNTUDQ2PS      | CONVERT        | KNCE           |                | ca           | 0b11       | rrr        | KVV 0xCA V0F3A VNP  W0 NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] UIMM8() NR=0 REG_SWIZZLE32()         | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_B3():r:zud:TXT=REGSWIZ IMM0:r:b
 | VCVTFXPNTUDQ2PS      | CONVERT        | KNCE           |                | ca           | 0b11       | rrr        | KVV 0xCA V0F3A VNP  W0 NOEVSR MOD[0b11]  MOD=3 REG[rrr] RM[nnn] UIMM8() NR=1 KNC_SAE()               | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_B3():r:zud:TXT=SAEC IMM0:r:b
 | VCVTNE2PS2BF16       | CONVERT        | AVX512EVEX     | AVX512_BF16_128 | 72           | 0b11       | rrr        | EVV 0x72 VF2 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0                                | REG0=XMM_R3():w:dq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32
 | VCVTNE2PS2BF16       | CONVERT        | AVX512EVEX     | AVX512_BF16_128 | 72           | mm         | rrr        | EVV 0x72 VF2 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VCVTNE2PS2BF16       | CONVERT        | AVX512EVEX     | AVX512_BF16_256 | 72           | 0b11       | rrr        | EVV 0x72 VF2 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0                                | REG0=YMM_R3():w:qq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f32 REG3=YMM_B3():r:qq:f32
 | VCVTNE2PS2BF16       | CONVERT        | AVX512EVEX     | AVX512_BF16_256 | 72           | mm         | rrr        | EVV 0x72 VF2 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VCVTNE2PS2BF16       | CONVERT        | AVX512EVEX     | AVX512_BF16_512 | 72           | 0b11       | rrr        | EVV 0x72 VF2 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0                                | REG0=ZMM_R3():w:zbf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32
 | VCVTNE2PS2BF16       | CONVERT        | AVX512EVEX     | AVX512_BF16_512 | 72           | mm         | rrr        | EVV 0x72 VF2 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=ZMM_R3():w:zbf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VCVTNEPS2BF16        | CONVERT        | AVX512EVEX     | AVX512_BF16_128 | 72           | 0b11       | rrr        | EVV 0x72 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0  NOEVSR                        | REG0=XMM_R3():w:dq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:f32
 | VCVTNEPS2BF16        | CONVERT        | AVX512EVEX     | AVX512_BF16_128 | 72           | mm         | rrr        | EVV 0x72 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0  NOEVSR  ESIZE_32_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f32:TXT=BCASTSTR
 | VCVTNEPS2BF16        | CONVERT        | AVX512EVEX     | AVX512_BF16_256 | 72           | 0b11       | rrr        | EVV 0x72 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0  NOEVSR                        | REG0=XMM_R3():w:dq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_B3():r:qq:f32
 | VCVTNEPS2BF16        | CONVERT        | AVX512EVEX     | AVX512_BF16_256 | 72           | mm         | rrr        | EVV 0x72 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0  NOEVSR  ESIZE_32_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f32:TXT=BCASTSTR
 | VCVTNEPS2BF16        | CONVERT        | AVX512EVEX     | AVX512_BF16_512 | 72           | 0b11       | rrr        | EVV 0x72 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0  NOEVSR                        | REG0=YMM_R3():w:qq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf32
 | VCVTNEPS2BF16        | CONVERT        | AVX512EVEX     | AVX512_BF16_512 | 72           | mm         | rrr        | EVV 0x72 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0  NOEVSR  ESIZE_32_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:bf16 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f32:TXT=BCASTSTR
 | VCVTPD2DQ            | CONVERT        | AVX            |                | e6           | mm         | rrr        | VV1 0xE6  VL128 VF2 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq:i32 MEM0:r:dq:f64
 | VCVTPD2DQ            | CONVERT        | AVX            |                | e6           | 0b11       | rrr        | VV1 0xE6  VL128 VF2 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                       | REG0=XMM_R():w:dq:i32 REG1=XMM_B():r:dq:f64
 | VCVTPD2DQ            | CONVERT        | AVX            |                | e6           | mm         | rrr        | VV1 0xE6  VL256 VF2 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq:i32 MEM0:r:qq:f64
 | VCVTPD2DQ            | CONVERT        | AVX            |                | e6           | 0b11       | rrr        | VV1 0xE6  VL256 VF2 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                       | REG0=XMM_R():w:dq:i32 REG1=YMM_B():r:qq:f64
 | VCVTPD2DQ            | CONVERT        | AVX512EVEX     | AVX512F_128    | e6           | 0b11       | rrr        | EVV 0xE6 VF2 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1  NOEVSR                          | REG0=XMM_R3():w:dq:i32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:f64
 | VCVTPD2DQ            | CONVERT        | AVX512EVEX     | AVX512F_128    | e6           | mm         | rrr        | EVV 0xE6 VF2 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:i32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2DQ            | CONVERT        | AVX512EVEX     | AVX512F_256    | e6           | 0b11       | rrr        | EVV 0xE6 VF2 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1  NOEVSR                          | REG0=XMM_R3():w:dq:i32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_B3():r:qq:f64
 | VCVTPD2DQ            | CONVERT        | AVX512EVEX     | AVX512F_256    | e6           | mm         | rrr        | EVV 0xE6 VF2 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:i32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2DQ            | CONVERT        | AVX512EVEX     | AVX512F_512    | e6           | 0b11       | rrr        | EVV 0xE6 VF2 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1  NOEVSR                          | REG0=YMM_R3():w:qq:i32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2DQ            | CONVERT        | AVX512EVEX     | AVX512F_512    | e6           | 0b11       | rrr        | EVV 0xE6 VF2 V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W1  NOEVSR | REG0=YMM_R3():w:qq:i32:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2DQ            | CONVERT        | AVX512EVEX     | AVX512F_512    | e6           | mm         | rrr        | EVV 0xE6 VF2 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:i32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2PS            | CONVERT        | AVX            |                | 5a           | mm         | rrr        | VV1 0x5A  V66 VL128 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq:f32 MEM0:r:dq:f64
 | VCVTPD2PS            | CONVERT        | AVX            |                | 5a           | 0b11       | rrr        | VV1 0x5A  V66 VL128 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                       | REG0=XMM_R():w:dq:f32 REG1=XMM_B():r:dq:f64
 | VCVTPD2PS            | CONVERT        | AVX            |                | 5a           | mm         | rrr        | VV1 0x5A  V66 VL256 V0F NOVSR MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq:f32 MEM0:r:qq:f64
 | VCVTPD2PS            | CONVERT        | AVX            |                | 5a           | 0b11       | rrr        | VV1 0x5A  V66 VL256 V0F NOVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                       | REG0=XMM_R():w:dq:f32 REG1=YMM_B():r:qq:f64
 | VCVTPD2PS            | CONVERT        | AVX512EVEX     | AVX512F_128    | 5a           | 0b11       | rrr        | EVV 0x5A V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1  NOEVSR                          | REG0=XMM_R3():w:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:f64
 | VCVTPD2PS            | CONVERT        | AVX512EVEX     | AVX512F_128    | 5a           | mm         | rrr        | EVV 0x5A V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2PS            | CONVERT        | AVX512EVEX     | AVX512F_256    | 5a           | 0b11       | rrr        | EVV 0x5A V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1  NOEVSR                          | REG0=XMM_R3():w:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_B3():r:qq:f64
 | VCVTPD2PS            | CONVERT        | AVX512EVEX     | AVX512F_256    | 5a           | mm         | rrr        | EVV 0x5A V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2PS            | CONVERT        | AVX512EVEX     | AVX512F_512    | 5a           | 0b11       | rrr        | EVV 0x5A V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1  NOEVSR                          | REG0=YMM_R3():w:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2PS            | CONVERT        | AVX512EVEX     | AVX512F_512    | 5a           | 0b11       | rrr        | EVV 0x5A V66 V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W1  NOEVSR | REG0=YMM_R3():w:qq:f32:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2PS            | CONVERT        | AVX512EVEX     | AVX512F_512    | 5a           | mm         | rrr        | EVV 0x5A V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2PS            | CONVERT        | KNCE           |                | 5a           | mm         | rrr        | KVV 0x5A V0F V66  W1 NOEVSR MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UPCONVERT_FLT64()               | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw MEM0:r:zv:TXT=CONVERT:TXT=NT
 | VCVTPD2PS            | CONVERT        | KNCE           |                | 5a           | 0b11       | rrr        | KVV 0x5A V0F V66  W1 NOEVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=0 REG_SWIZZLE64()                    | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_B3():r:zf64:TXT=REGSWIZ
 | VCVTPD2PS            | CONVERT        | KNCE           |                | 5a           | 0b11       | rrr        | KVV 0x5A V0F V66  W1 NOEVSR MOD[0b11] MOD=3 REG[rrr] RM[nnn]  NR=1 ROUND() KNC_SAE()                 | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_B3():r:zf64:TXT=ROUNDC:TXT=SAEC
 | VCVTPD2QQ            | CONVERT        | AVX512EVEX     | AVX512DQ_128   | 7b           | 0b11       | rrr        | EVV 0x7B V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1  NOEVSR                          | REG0=XMM_R3():w:dq:i64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:f64
 | VCVTPD2QQ            | CONVERT        | AVX512EVEX     | AVX512DQ_128   | 7b           | mm         | rrr        | EVV 0x7B V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:i64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2QQ            | CONVERT        | AVX512EVEX     | AVX512DQ_256   | 7b           | 0b11       | rrr        | EVV 0x7B V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1  NOEVSR                          | REG0=YMM_R3():w:qq:i64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_B3():r:qq:f64
 | VCVTPD2QQ            | CONVERT        | AVX512EVEX     | AVX512DQ_256   | 7b           | mm         | rrr        | EVV 0x7B V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:i64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2QQ            | CONVERT        | AVX512EVEX     | AVX512DQ_512   | 7b           | 0b11       | rrr        | EVV 0x7B V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1  NOEVSR                          | REG0=ZMM_R3():w:zi64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2QQ            | CONVERT        | AVX512EVEX     | AVX512DQ_512   | 7b           | 0b11       | rrr        | EVV 0x7B V66 V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W1  NOEVSR | REG0=ZMM_R3():w:zi64:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2QQ            | CONVERT        | AVX512EVEX     | AVX512DQ_512   | 7b           | mm         | rrr        | EVV 0x7B V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=ZMM_R3():w:zi64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2UDQ           | CONVERT        | AVX512EVEX     | AVX512F_128    | 79           | 0b11       | rrr        | EVV 0x79 VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1  NOEVSR                          | REG0=XMM_R3():w:dq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:f64
 | VCVTPD2UDQ           | CONVERT        | AVX512EVEX     | AVX512F_128    | 79           | mm         | rrr        | EVV 0x79 VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2UDQ           | CONVERT        | AVX512EVEX     | AVX512F_256    | 79           | 0b11       | rrr        | EVV 0x79 VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1  NOEVSR                          | REG0=XMM_R3():w:dq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_B3():r:qq:f64
 | VCVTPD2UDQ           | CONVERT        | AVX512EVEX     | AVX512F_256    | 79           | mm         | rrr        | EVV 0x79 VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2UDQ           | CONVERT        | AVX512EVEX     | AVX512F_512    | 79           | 0b11       | rrr        | EVV 0x79 VNP V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1  NOEVSR                          | REG0=YMM_R3():w:qq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2UDQ           | CONVERT        | AVX512EVEX     | AVX512F_512    | 79           | 0b11       | rrr        | EVV 0x79 VNP V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W1  NOEVSR | REG0=YMM_R3():w:qq:u32:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2UDQ           | CONVERT        | AVX512EVEX     | AVX512F_512    | 79           | mm         | rrr        | EVV 0x79 VNP V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2UQQ           | CONVERT        | AVX512EVEX     | AVX512DQ_128   | 79           | 0b11       | rrr        | EVV 0x79 V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1  NOEVSR                          | REG0=XMM_R3():w:dq:u64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:f64
 | VCVTPD2UQQ           | CONVERT        | AVX512EVEX     | AVX512DQ_128   | 79           | mm         | rrr        | EVV 0x79 V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:u64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2UQQ           | CONVERT        | AVX512EVEX     | AVX512DQ_256   | 79           | 0b11       | rrr        | EVV 0x79 V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1  NOEVSR                          | REG0=YMM_R3():w:qq:u64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_B3():r:qq:f64
 | VCVTPD2UQQ           | CONVERT        | AVX512EVEX     | AVX512DQ_256   | 79           | mm         | rrr        | EVV 0x79 V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:u64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPD2UQQ           | CONVERT        | AVX512EVEX     | AVX512DQ_512   | 79           | 0b11       | rrr        | EVV 0x79 V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1  NOEVSR                          | REG0=ZMM_R3():w:zu64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2UQQ           | CONVERT        | AVX512EVEX     | AVX512DQ_512   | 79           | 0b11       | rrr        | EVV 0x79 V66 V0F MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W1  NOEVSR | REG0=ZMM_R3():w:zu64:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_B3():r:zf64
 | VCVTPD2UQQ           | CONVERT        | AVX512EVEX     | AVX512DQ_512   | 79           | mm         | rrr        | EVV 0x79 V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1  NOEVSR  ESIZE_64_BITS() NELEM_FULL() | REG0=ZMM_R3():w:zu64 REG1=MASK1():r:mskw:TXT=ZEROSTR MEM0:r:vv:f64:TXT=BCASTSTR
 | VCVTPH2PS            | CONVERT        | AVX512EVEX     | AVX512F_128    | 13           | 0b11       | rrr        | EVV 0x13 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0  NOEVSR                        | REG0=XMM_R3():w:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_B3():r:dq:f16
